date,beta_multiplier
2026-03-14,1.5291566208162701
2026-03-15,1.5294339361116018
2026-03-16,1.5297113016985597
2026-03-17,1.5299887175862643
2026-03-18,1.5302661837838376
2026-03-19,1.5305437003004034
2026-03-20,1.5308212671450872
2026-03-21,1.531098884327016
2026-03-22,1.5313765518553182
2026-03-23,1.5316542697391249
2026-03-24,1.5319320379875678
2026-03-25,1.5322098566097808
2026-03-26,1.532487725614899
2026-03-27,1.5327656450120595
2026-03-28,1.5330436148104012
2026-03-29,1.5333216350190642
2026-03-30,1.5335997056471906
2026-03-31,1.5338778267039241
2026-04-01,1.5341559981984099
2026-04-02,1.5338253801749064
2026-04-03,1.5334948334011829
2026-04-04,1.5331643578618848
2026-04-05,1.5328339535416606
2026-04-06,1.5325036204251627
2026-04-07,1.5321733584970458
2026-04-08,1.5318431677419688
2026-04-09,1.5315130481445933
2026-04-10,1.531182999689585
2026-04-11,1.5308530223616117
2026-04-12,1.5305231161453454
2026-04-13,1.5301932810254615
2026-04-14,1.5298635169866381
2026-04-15,1.529533824013557
2026-04-16,1.529204202090903
2026-04-17,1.5288746512033644
2026-04-18,1.5285451713356333
2026-04-19,1.528215762472404
2026-04-20,1.527886424598375
2026-04-21,1.5275571576982474
2026-04-22,1.5272279617567266
2026-04-23,1.5268988367585201
2026-04-24,1.5265697826883398
2026-04-25,1.5262407995308997
2026-04-26,1.5259118872709183
2026-04-27,1.5255830458931168
2026-04-28,1.5252542753822196
2026-04-29,1.5249255757229545
2026-04-30,1.5245969469000529
2026-05-01,1.524268388898249
2026-05-02,1.524268388898249
2026-05-03,1.524268388898249
2026-05-04,1.524268388898249
2026-05-05,1.524268388898249
2026-05-06,1.524268388898249
2026-05-07,1.524268388898249
2026-05-08,1.524268388898249
