"","date","daily_vaccines"
"174","2024-01-20","[[0.001134, 0.001134],[0.001189, 0.001189],[0.001519, 0.001519],[0.000197, 0.000197],[0.000787, 0.000787]]"
"175","2024-01-21","[[0.001099, 0.001099],[0.001159, 0.001159],[0.001494, 0.001494],[0.000187, 0.000187],[0.000754, 0.000754]]"
"176","2024-01-22","[[0.001064, 0.001064],[0.001129, 0.001129],[0.001469, 0.001469],[0.000177, 0.000177],[0.000722, 0.000722]]"
"177","2024-01-23","[[0.001031, 0.001031],[0.0011, 0.0011],[0.001444, 0.001444],[0.000168, 0.000168],[0.000691, 0.000691]]"
"178","2024-01-24","[[0.000999, 0.000999],[0.001071, 0.001071],[0.001419, 0.001419],[0.000159, 0.000159],[0.000662, 0.000662]]"
"179","2024-01-25","[[0.000967, 0.000967],[0.001043, 0.001043],[0.001394, 0.001394],[0.000151, 0.000151],[0.000634, 0.000634]]"
"180","2024-01-26","[[0.000937, 0.000937],[0.001016, 0.001016],[0.00137, 0.00137],[0.000143, 0.000143],[0.000607, 0.000607]]"
"181","2024-01-27","[[0.000907, 0.000907],[0.000989, 0.000989],[0.001345, 0.001345],[0.000136, 0.000136],[0.000581, 0.000581]]"
"182","2024-01-28","[[0.000879, 0.000879],[0.000963, 0.000963],[0.001321, 0.001321],[0.000129, 0.000129],[0.000556, 0.000556]]"
"183","2024-01-29","[[0.000851, 0.000851],[0.000938, 0.000938],[0.001297, 0.001297],[0.000122, 0.000122],[0.000532, 0.000532]]"
"184","2024-01-30","[[0.000824, 0.000824],[0.000913, 0.000913],[0.001274, 0.001274],[0.000115, 0.000115],[0.00051, 0.00051]]"
"185","2024-01-31","[[0.000797, 0.000797],[0.000889, 0.000889],[0.00125, 0.00125],[0.000109, 0.000109],[0.000488, 0.000488]]"
"186","2024-02-01","[[0.000772, 0.000772],[0.000865, 0.000865],[0.001227, 0.001227],[0.000104, 0.000104],[0.000467, 0.000467]]"
"187","2024-02-02","[[0.000747, 0.000747],[0.000842, 0.000842],[0.001204, 0.001204],[0.000098, 0.000098],[0.000447, 0.000447]]"
"188","2024-02-03","[[0.000723, 0.000723],[0.00082, 0.00082],[0.001182, 0.001182],[0.000093, 0.000093],[0.000428, 0.000428]]"
