day,ref_total,generic_total,diff_total,ref_0,generic_0,ref_1-4,generic_1-4,ref_5-12,generic_5-12,ref_13-17,generic_13-17,ref_18-49,generic_18-49,ref_50-64,generic_50-64,ref_65+,generic_65+
181,7.642935926542815,7.7181815531356825,0.07524562659286715,0.041135822693909134,0.04259392193673748,0.16465884292919095,0.16480934964984847,0.15102584883259007,0.12038454592881975,0.08522730910862698,0.06279609311237302,0.883083143224306,0.7126220440218316,0.9071697216636607,0.8133728951191883,5.410635238090531,5.801602703366884
182,7.417385473990705,7.229393780499196,-0.1879916934915089,0.041023451187117296,0.040106507141153214,0.1600595886744567,0.15476044759135923,0.14236174790411352,0.11275592123627524,0.08000083632115702,0.05880003257434183,0.8353317605081114,0.661665821066533,0.8645067594888833,0.755232173583157,5.294101329906866,5.446072877306376
183,7.2119784068530075,6.757707648487209,-0.4542707583657988,0.04155155649654331,0.03809763714101316,0.15499138845079552,0.1441832294416528,0.12953422519306748,0.10238491882167393,0.07217776890141638,0.05328079962170698,0.7787462786349523,0.6047762619692485,0.8187185406744215,0.694764450159095,5.216258648501811,5.120220351332819
184,7.33864326069891,6.458998505824765,-0.8796447548741444,0.042158511302272855,0.036431519504861856,0.16006981845960372,0.13888226007166193,0.13851120676518008,0.10002589164279188,0.0774915891610208,0.05210017472439603,0.8017340800153677,0.5788355965185237,0.8355311956835612,0.6623407892529727,5.283146859311904,4.890382274109557
185,7.404381856657728,6.183393969381672,-1.2209878872760553,0.04184753649611267,0.03464330899990874,0.16384503345490906,0.13441550745948172,0.14882889133729585,0.09956409051162328,0.08368939012434803,0.05195503572043271,0.8276513578504772,0.5604686579588034,0.8514754983215382,0.6363463321744409,5.287044149073047,4.666001036556981
186,7.450691966992856,5.91353345969654,-1.5371585072963168,0.041366543180588924,0.03282273807302463,0.16709203740129502,0.13004911413404732,0.15881846314152565,0.09937918796085847,0.08971446181077616,0.051960664123015025,0.8520841040104777,0.5439857043138094,0.8659209213179104,0.6122413649761573,5.275695436130283,4.443094686115627
187,7.513611710591455,5.655829524436428,-1.8577821861550268,0.04110593792410694,0.031093534399646197,0.1706715895041897,0.12582365642695553,0.1686112968152939,0.09908953874465976,0.0956231716931881,0.051904954415611645,0.8764757963228106,0.5282624382491165,0.8813988101900414,0.5894802800350225,5.279725108141824,4.2301751221654165
188,7.599462346973082,5.413190355211909,-2.1862719917611733,0.041143872403785656,0.029508138906819446,0.17473997986997247,0.12177875561609194,0.17819732105347277,0.0985740524061781,0.10140623307449881,0.051720820543952266,0.9009702833710107,0.5129021500611549,0.8982496923709763,0.5678634613170737,5.304754964829365,4.030842976360638
189,7.4104521326266735,5.0890732962417315,-2.321378836384942,0.04137963427476632,0.028049984992622984,0.16908247267615273,0.11428228135126908,0.16499536248661634,0.09130825951912164,0.09341795916264994,0.047856333088473146,0.8534100804774774,0.4768313315161415,0.8608025146153189,0.5296800999308737,5.227364108933692,3.8010650058432294
190,7.168396921904772,4.746591217323745,-2.4218057045810264,0.04172543492751761,0.026695613226347906,0.1613830301635962,0.10576676270916827,0.14658381601621528,0.08174760684144389,0.08226479057825228,0.042736195336179394,0.7908946727432715,0.4345292784797348,0.812437858670051,0.4869041467885916,5.133107318805868,3.5682116139422795
191,7.197304770873263,4.500437605168823,-2.6968671657044396,0.04181056367973831,0.025416190142650924,0.16314441870568824,0.10059715902107613,0.15075084454135282,0.0779369288960737,0.0847918093707416,0.04074511439757501,0.7993643158538063,0.4113981760976507,0.8178019440276749,0.46069448927273177,5.139640874694261,3.383649547341065
192,7.202315033342163,4.279834745381816,-2.9224802879603473,0.04116004648345641,0.02407114316146007,0.1646984798687138,0.09633829411018191,0.15784643406358342,0.07596905380628528,0.08914203737842605,0.03976022805453246,0.8153225599150316,0.3945780392426431,0.8263802999952263,0.43976957122301696,5.107765175637725,3.2093484157836967
193,7.180607908029948,4.065148607805354,-3.115459300224594,0.040288023352736735,0.022691256173110186,0.16560876949880154,0.09225067646370752,0.16457472865698425,0.07440300685474152,0.0933021272916015,0.03899612457411205,0.8291340011573523,0.3793843401547017,0.8324764888632805,0.42025385549540273,5.055223769209191,3.0371693480895785
194,7.2214770893606115,3.8757834205852357,-3.3456936687753758,0.039870316926660154,0.021446828050874667,0.16797705993483195,0.0886947514446068,0.17239126529696652,0.07323211918867067,0.09808209572119447,0.03843969421575709,0.8488450776150813,0.3665206241206078,0.845077711935744,0.403396713615625,5.049233561930134,2.8840526899490935
195,7.368558745155376,3.7245810889262563,-3.6439776562291195,0.040188632133621005,0.020436418498084186,0.17286529214632596,0.0859503312483742,0.1823097456931994,0.07258596754613407,0.10406264793252307,0.038156258853584674,0.8792349264867355,0.35679228364206433,0.869051322581982,0.3902428192124113,5.120846178180989,2.760417009925604
196,7.238411883924897,3.5188625432126805,-3.7195493407122164,0.04070134593272287,0.019531619681378596,0.16778652694697116,0.08079036987760842,0.16862018419871252,0.06706151545082754,0.09574632630622543,0.035209144411905216,0.837768534584522,0.33280244446238527,0.8387811308078769,0.3657038523426883,5.089007835147866,2.617763596985887
197,7.0838913076808705,3.3073392716528236,-3.776552036028047,0.041537439987190894,0.01874598786646539,0.16127979814472018,0.07506609526421457,0.15001187213296685,0.05999330683147111,0.08440159717044188,0.03141297529550662,0.7839066724710494,0.3049936799092319,0.8003899740727003,0.3385308931650531,5.0623639537018015,2.4785963333208807
198,7.051299851081162,3.1284518893500843,-3.922847961731078,0.041266006273353514,0.017811285878938245,0.16099628962761095,0.07098699100591771,0.15132551783345868,0.056566716298579525,0.08529285306378652,0.029615523681263946,0.7836889336072759,0.2875383610424837,0.7981606651634445,0.3194092980236088,5.030569585512232,2.3465237134192924
199,7.117804301963524,2.9902654805804247,-4.1275388213831,0.04089035700504551,0.016939757587719324,0.16354240949983168,0.0681477209247314,0.1592762069267054,0.055117831931807706,0.0901621944494532,0.02889161191357483,0.8065854022078816,0.276990564949749,0.814045434792464,0.3064788771558841,5.043302297082143,2.2376991161169584
200,7.278298272084454,2.884916555615087,-4.393381716469367,0.04092604962848797,0.016189402456550452,0.1683272244817551,0.06613853566318353,0.1701648684327105,0.05467120552519895,0.09674773973445011,0.028706309776759326,0.8423643989868053,0.27056180180590306,0.8419319555028096,0.2976130640796721,5.117836035317435,2.1510362363078195
201,7.416567470555582,2.781848798512879,-4.634718672042703,0.04097550474897925,0.015453712240764448,0.1726046565766719,0.06416954251410682,0.1800324490358433,0.05423528350517373,0.10275319520696452,0.02852754030854539,0.8738110752558064,0.26432350047231534,0.8662084115807283,0.2889949733857874,5.180182178150588,2.0661442460861856
202,7.5089595124385395,2.671259984057272,-4.837699528381267,0.040964956561554605,0.014704919619930697,0.1758184659208486,0.061986993482807846,0.1880426079087158,0.05346924283686246,0.1076920546554176,0.028172006248821733,0.8973335515721679,0.2569307692016056,0.8836495447526693,0.27934166736099586,5.215458331067166,1.976654385306248
203,7.3373612188314965,2.518231817057207,-4.81912940177429,0.04122782739939173,0.014010427907049294,0.16944998179925497,0.05802545581022659,0.17272377128424182,0.049170937946458416,0.09842709316751447,0.025881609397669786,0.8507308678113483,0.23915128313528927,0.8485837440441781,0.26127879463054177,5.156217933325567,1.870713308229972
204,7.0978482364533955,2.3519711790049462,-4.74587705744845,0.041507592056527313,0.013343134581038281,0.16085052986257853,0.0535058551977656,0.1521435957436595,0.043703396575806935,0.08594951600786002,0.022948297283960067,0.7881296903205623,0.21802507482428563,0.8012004898593237,0.24054549516370072,5.068066822602884,1.7598999253783891
205,7.149142534056345,2.2364562594434814,-4.912686274612864,0.04165161558280213,0.01272636948708379,0.16242313777385567,0.050807512009231594,0.15556825659271292,0.0414045117437651,0.08809300145049198,0.021746221427400993,0.7985581352094381,0.2067895658311676,0.8093146425018661,0.22829317338356495,5.093533744945178,1.6746889055612673
206,7.236625164368778,2.1436040013441127,-5.093021163024666,0.04139037280432429,0.012129086957851476,0.165354921481357,0.04885653954891314,0.16380227734349065,0.04037205405092584,0.0931557254277715,0.021233269607582823,0.8237900704922549,0.19974576578676068,0.8277000214389663,0.21970512230635353,5.121431775380613,1.601562163085725
207,7.317936425870462,2.0573489362875192,-5.260587489582942,0.04102564133183438,0.011534846640350413,0.16822751997422436,0.04712127540494775,0.17236218231667627,0.03969903503201221,0.09842461964793908,0.020914919293613145,0.8494915311025377,0.19393156592277322,0.8460707268666959,0.21220482826755138,5.142334204630554,1.531942465726271
208,7.32373522499876,1.962731474471867,-5.361003750526893,0.04039444309678271,0.010900754296972081,0.16937743971783553,0.045195682576542565,0.1784884943253216,0.03882512863360701,0.10228215637905573,0.020488603850048893,0.8642598901566184,0.18724436295913585,0.8544725737556339,0.20381021930547447,5.114460227567512,1.456266722850086
209,7.420072278744171,1.8811347070562872,-5.5389375716878835,0.04042083762985497,0.010353648897101012,0.17270869877391362,0.04355903635359946,0.18641155306004398,0.038129351146605525,0.10717030404228584,0.020154092167893184,0.8879306860772331,0.18156638490167226,0.8723816766006418,0.1966211724650741,5.153048522560198,1.3907510211243417
210,7.353150721872368,1.7860603672055375,-5.567090354666831,0.0413788239244101,0.009949135153597142,0.1686336141723339,0.04101064311696211,0.17243969526679753,0.0351278459011929,0.09856478599957738,0.018543851026349707,0.8509899633138382,0.1698138252850712,0.8482622737536969,0.18500059547899336,5.172881565441714,1.326614471243371
211,7.227446225398088,1.6852439836801092,-5.542202241717979,0.04241210897987462,0.009586290290228335,0.1625356641579741,0.0381504351238822,0.1533771906117649,0.03135820827414114,0.08682899845484673,0.016507690258633287,0.7990016349670621,0.15600857332832052,0.8128101492282171,0.17184332589448095,5.170480478998349,1.2617894605104227
212,7.236997994817968,1.6020294375207946,-5.6349685572971735,0.04233899410901653,0.009147243313110176,0.16311785435470605,0.03619291942255583,0.15541957841176168,0.029590748177342766,0.0881382439992884,0.015575780623655479,0.8038850674431162,0.14772922033255914,0.8159012530150295,0.16296263137515865,5.16819700348505,1.2008308942764125
213,7.1618435916633425,1.5174679190099993,-5.644375672653343,0.04117472437532624,0.008623330723735834,0.16230437432175757,0.03437709856496192,0.15954683758890364,0.028415491169744574,0.09082412768832177,0.014972901393062413,0.8097799433216277,0.1408472598164474,0.8153998150692143,0.1549283124311947,5.082813769298191,1.1353035249108525
214,7.08158830524497,1.4354659703220927,-5.646122334922877,0.03990187129836839,0.00808700534463427,0.1614535729319216,0.0326704949616313,0.16409426935752808,0.027480196439502846,0.09377345550681765,0.014501248676780815,0.81647016028877,0.134688704458103,0.8151067610215168,0.14747122737798446,4.990788214840047,1.0705670930634559
215,7.109244795050688,1.3673859603533183,-5.74185883469737,0.03933225713487791,0.007624623122711609,0.16314409413819242,0.031290971503668726,0.17098065421620348,0.026845712114790456,0.0980639476885121,0.014189062338788283,0.8346584082596358,0.12990474444526418,0.826666874861528,0.1414843537301526,4.976398558751738,1.0160464930979425
216,7.09646891368849,1.2992863858106816,-5.797182527877808,0.038736322868710565,0.007176018126971174,0.1638985942328203,0.029898754038855696,0.17604397784234493,0.026133617070359487,0.10128094516395071,0.01383344354160674,0.845355741809398,0.12491223114402614,0.8319364345650475,0.13536750447157914,4.939216897206218,0.9619648174172831
217,6.863219118094817,1.2151339891477457,-5.648085128947072,0.03850999451054285,0.006774919998461866,0.1565144922118004,0.0277706117473321,0.1604661445934505,0.023843543820292034,0.09184748466133741,0.012607156582992609,0.794355397859273,0.11541399314036607,0.791622144701222,0.12570167602423785,4.829903459557191,0.9030220878340633
218,6.586375735799315,1.1280091530615628,-5.458366582737752,0.0384099866154639,0.006405704187873986,0.14754350295613636,0.025458266994822395,0.1405566777847331,0.021071582134494338,0.07974153951763634,0.011113072875048188,0.7308285798865104,0.1046453117407332,0.7421312100239168,0.11510487498398363,4.707164239014919,0.844210340144607
219,6.643761191994338,1.072071859674835,-5.571689332319503,0.038575517395015586,0.006100829705926264,0.14934808024503568,0.024168099669422096,0.14413383690943865,0.01995159923213513,0.08193918667315611,0.010522568722740301,0.7421460513626446,0.09924147842513674,0.7513155847145203,0.10925057580402765,4.736302934694527,0.8028367081154468
220,6.703213124609565,1.025677046565432,-5.677536078044133,0.03822220148544868,0.005801199651729676,0.15163971110687466,0.023201249553822904,0.15119459752418915,0.0194026193574865,0.08628596664124673,0.010244399554752724,0.762990775828318,0.09568584416099382,0.7660446690217689,0.10498608826856191,4.746835203001719,0.7663556460180845
221,6.804142386713192,0.9863313468604955,-5.817811039852696,0.038029487445578554,0.005524945284709465,0.15496367984528236,0.022426470321530445,0.15976250687094906,0.01910910601151537,0.09152079799875754,0.010104267543699476,0.7899603730232784,0.09309336761958734,0.7863076810314629,0.101639312960839,4.783597860497883,0.7344338771186144
222,6.887604603801804,0.9475069366746722,-5.940097667127132,0.03786925312212795,0.005254289226884712,0.15792631341099003,0.021666203050184515,0.16747834239315149,0.018819632148771418,0.09625685149399672,0.009965871662955008,0.8132445711239762,0.09053018100301503,0.8035774535834741,0.09833625949065333,4.811251818674087,0.7029345000922083
223,6.924338257040585,0.9060220509392727,-6.0183162061013125,0.037627466323881836,0.004979587138655327,0.15983120659892683,0.020836725408498395,0.17336588775997108,0.018421291104546742,0.09992252106643458,0.009768183049012811,0.8286445839500456,0.08756219873321335,0.814013134887263,0.09466364259404424,4.8109334564540625,0.6697904229113019
224,6.742203833235919,0.8520115572842335,-5.890192275951685,0.0377515584450921,0.004733175265414284,0.15362186285369725,0.019456007874477578,0.15860164984413688,0.016867480153789523,0.09091238907070667,0.008932648677385894,0.7826568713939992,0.08126911380598639,0.7791233606182879,0.08834210154755463,4.739536141009999,0.6324110299596253
225,6.55401657736606,0.7976670869884185,-5.756349490377641,0.038249628487193175,0.004521660214420892,0.14657763935392085,0.017975221567181128,0.13994277874958833,0.01497786187952152,0.0794547614341233,0.007909448081641627,0.7275324618672829,0.07417838461733878,0.7388514679589435,0.08149992858820576,4.683407839515008,0.5966045820401088
226,6.4921999215695845,0.7524322963827745,-5.7397676251868095,0.037828226433050255,0.0042826302948239725,0.14553310560012375,0.016925725584727824,0.13992995166872366,0.01401621758998529,0.0795405051707592,0.007399103907155892,0.7232026731529163,0.06968926233773634,0.733285855669402,0.07670187169658707,4.63287960387461,0.5634174849717581
227,6.387768746234485,0.7091313269056888,-5.678637419328797,0.03662004684377512,0.004019080853196199,0.1440104740860107,0.015998140139752592,0.14259129634503895,0.01337724644516244,0.08133073883477293,0.007067437128523938,0.723668618774843,0.0660791737080601,0.7283389151415145,0.07254839619448405,4.5312086562085305,0.5300418524365095
228,6.278056901785581,0.6677828707295447,-5.610274031056036,0.03531058837251791,0.0037543719086645007,0.14242298632498898,0.015137114131044698,0.14557716272090493,0.012862998234659702,0.08332689901335108,0.006804065270356242,0.7247094619188597,0.06287116524227725,0.7234561786252369,0.0687349910664706,4.423253624809721,0.4976181648760717
229,6.171419692251679,0.628277178191635,-5.543142514060044,0.03413220561604354,0.0035000420517784826,0.14090520089749656,0.014319084348825364,0.1481584367219082,0.01238585552912266,0.08507605503043608,0.0065603096842495445,0.7245261850255972,0.05983728530690897,0.7180057320616254,0.06511068682340168,4.3206158768985725,0.46656391444734824
230,6.1012467744456185,0.5923140077017169,-5.508932766743902,0.03330621518735606,0.0032703588445125035,0.1402289537639114,0.013576099128014099,0.1510154333015799,0.011949680334813497,0.08696651639684927,0.006337493895868925,0.726597725147793,0.05705882467826072,0.7156136750675741,0.06179896062407515,4.247518255580555,0.43832259019617203
231,5.866535042417427,0.5511360865658216,-5.315398955851605,0.03290770367055547,0.003072339469576359,0.13319445683289352,0.012548872420754665,0.13698266635185352,0.010846404145352585,0.07847785993845952,0.005745223265960753,0.6790871102263702,0.05245204630018843,0.677198559737207,0.057100538505250584,4.128686685660087,0.4093706624587382
232,5.635459563843421,0.5112481227648299,-5.124211441078591,0.032871902592732496,0.0029040868172870637,0.12568228623769356,0.011494370162370033,0.11996072548797303,0.009567123892703025,0.06810129284659838,0.005053751589240936,0.625028907192781,0.04749669244518455,0.6353300797690111,0.0522357325242014,4.028484369716631,0.3824963653338429
233,5.451125720286849,0.4759860457720058,-4.9751396745148435,0.03296762904778897,0.002763807849010834,0.11925791092084165,0.010533953047007995,0.10474742581059682,0.008347528942448607,0.058811660971460684,0.004393074436633565,0.5778267562823527,0.042900788578289537,0.5996538978963724,0.047796852877381,3.957860439357436,0.3592500400412343
234,5.471846988513654,0.45230244667631164,-5.019544541837343,0.03270365170726002,0.002630071173861249,0.1200999893302681,0.009988190725827871,0.1079644975266663,0.007878477549411771,0.06079187128203648,0.004144822709714072,0.5873159244563892,0.04064551785426859,0.6061330318785462,0.04534377905998352,3.9568380223324877,0.34167158760324456
235,5.433789879983303,0.42972775419832326,-5.00406212578498,0.031671846504760466,0.0024783681113778834,0.11999670254998941,0.009519373227675793,0.11270304310328944,0.00762228302651605,0.063772762372766,0.004014517566225673,0.597958631469065,0.03897382407858611,0.6103733963949692,0.04331282897757914,3.8973134975884633,0.3238065592103626
236,5.39239735179453,0.4080761935041846,-4.984321158290346,0.030619510989928926,0.0023247749049029667,0.119909023923356,0.009086826121274727,0.11762628256906564,0.007440012529372356,0.06687707501811506,0.0039248706922902325,0.6087059101160699,0.03753064028985258,0.6144948020099636,0.04146796106625808,3.834164747168031,0.3063011079002337
237,5.395733466420952,0.38876345163135273,-5.0069700147896,0.029962722643708663,0.002185317617192904,0.12090605704384591,0.008709526669471251,0.12320331153556416,0.007304804089133722,0.07035287555239425,0.003860259561117528,0.6230231066423878,0.036305650358280775,0.6228321821931188,0.03986166485735896,3.805453210809933,0.29053622847879756
238,5.219441897171059,0.36419784174806485,-4.855244055422994,0.029560605983300778,0.002057894136495727,0.11571507317426705,0.008110044377814875,0.11348977736412225,0.006708075315493203,0.06452272684917384,0.003541454768891632,0.5885078192238591,0.03369178425110949,0.5946198671133431,0.03714366608163485,3.713026027462993,0.2729449228166251
239,5.012821631322851,0.33863560296096773,-4.674186028361883,0.02934245639138991,0.001941204032232698,0.10942996811333222,0.007454723036124888,0.1003768411829552,0.005964071975922272,0.05660129785161179,0.003140981940294978,0.543891864758198,0.030668798513542185,0.5591939902602345,0.03412171389889851,3.6139852127651295,0.2553441095639522
240,4.968125113671164,0.3191132790790004,-4.649011834592163,0.028904821046325652,0.0018285151987236193,0.10897597585301544,0.007022760619067566,0.10174931662698952,0.005622573078375359,0.05753240072441201,0.0029616679156762816,0.5441856471718883,0.02890637691866685,0.5571317811139743,0.03216153264846207,3.5696451711345585,0.24060985270002866
241,4.926353575752205,0.30192954197934485,-4.6244240337728595,0.028126073475706354,0.0017165063342021614,0.10891458355707731,0.006673194197087435,0.10554831366011497,0.005429677876210581,0.05995551281534707,0.0028638246192116924,0.5514296070254988,0.027626601118697226,0.5591711272840236,0.030609654225519645,3.513208357934437,0.22701008360841612
242,4.873614421772459,0.28554195451308884,-4.588072467259369,0.027273522726170885,0.0016061582940390994,0.10863972936101354,0.006349287608094295,0.10921960963926142,0.005276891606111014,0.062311674647333795,0.002787846071928353,0.5576688252388313,0.026485238129163077,0.5600716035538658,0.029180059413321587,3.4484294566059814,0.2138564733904314
243,4.8240844913683425,0.2698956491733892,-4.554188842194954,0.026546894040329276,0.0015016432587027398,0.10844295003622101,0.0060417575951654005,0.11252771090321292,0.005131575440546687,0.06444769033881692,0.002715636268951234,0.5627238272953639,0.02539267375436869,0.560420033392552,0.027812665778037,3.3889753853618467,0.20129969707761747
244,4.820220773211981,0.2561639649494829,-4.564056808262498,0.026193927113591003,0.001410849801818546,0.10929883197655206,0.005774699549191139,0.11646693012440348,0.005007375998353316,0.06693596011069981,0.0026542261705664117,0.5714555025221625,0.02443360103369069,0.5650926911920282,0.02661122458708972,3.3647769301725434,0.19027198780877308
245,4.650450270111522,0.23913453346431693,-4.411315736647205,0.025983537440668864,0.0013288643308112516,0.10436726742288857,0.005362376319844172,0.10635243114417958,0.004574794630445125,0.06082758192611548,0.002422385174421308,0.5364353907749837,0.022568226019067328,0.5368498884232279,0.02469064650455148,3.2796341729794576,0.17818724048517626
246,4.486752267809615,0.22253189660077483,-4.26422037120884,0.026100476437776576,0.0012599671097536702,0.0990776935012668,0.0049334522212315535,0.09370851408378734,0.004056820445528429,0.053117739157520535,0.002142487266175081,0.49593891717509286,0.020517976136912343,0.5058601087765878,0.02267025913356826,3.2129488186775825,0.1669509342876055
247,4.455372764520179,0.20981825852225539,-4.245554505997924,0.02587189350732918,0.0011917742682419107,0.09881366112564241,0.00465081951116651,0.09442164369134476,0.0038113076932005095,0.05362114645932686,0.0020127417024446022,0.4951379551501689,0.01930439947087877,0.5037649576123351,0.021349008939757337,3.183741506974032,0.15749820693656574
248,4.3831317038166855,0.1976210757523188,-4.185510628064367,0.025058412575105538,0.0011174023633447742,0.09790584534716934,0.004399098629089096,0.09645355630829165,0.003647135326958623,0.05498402252556468,0.0019280809686453599,0.49583217254784206,0.018319225775487474,0.5004908258096624,0.02019608999565645,3.1124068687030495,0.14801404269313703
249,4.301548533863658,0.18588107547310503,-4.115667458390552,0.024149876778943292,0.0010426771753169262,0.09680342193509865,0.004162426267513866,0.09849044859335626,0.0035114093396920267,0.05635926180625237,0.0018590052261695882,0.4960579758636136,0.01742827398462958,0.4964803925459399,0.019122934498281036,3.0332071563404535,0.13875434898150202
