date,value
2025-12-02,21.39428569800001
2025-12-03,21.485714269000013
2025-12-04,21.577142840000015
2025-12-05,21.668571411000016
2025-12-06,21.759999982000018
2025-12-07,23.03999998200002
2025-12-08,24.31999998200002
2025-12-09,25.59999998200002
2025-12-10,26.879999982000022
2025-12-11,28.159999982000024
2025-12-12,29.439999982000025
2025-12-13,30.719999982000026
2025-12-14,32.27428569600003
2025-12-15,33.82857141000003
2025-12-16,35.38285712400003
2025-12-17,36.937142838000035
2025-12-18,38.49142855200004
2025-12-19,40.04571426600004
2025-12-20,41.59999998000004
2025-12-21,44.43428569400004
2025-12-22,47.26857140800004
2025-12-23,50.102857122000046
2025-12-24,52.93714283600005
2025-12-25,55.77142855000005
2025-12-26,58.605714264000056
2025-12-27,61.43999997800006
2025-12-28,63.08571426400006
2025-12-29,64.73142855000006
2025-12-30,66.37714283600006
2025-12-31,68.02285712200006
2026-01-01,69.66857140800006
2026-01-02,71.31428569400006
2026-01-03,72.95999998000006
2026-01-04,74.33142855100006
2026-01-05,75.70285712200005
2026-01-06,77.07428569300005
2026-01-07,78.44571426400005
2026-01-08,79.81714283500004
2026-01-09,81.18857140600004
2026-01-10,82.55999997700003
2026-01-11,83.93142854800003
2026-01-12,85.30285711900002
2026-01-13,86.67428569000002
2026-01-14,88.04571426100001
2026-01-15,89.41714283200001
2026-01-16,90.788571403
2026-01-17,92.159999974
2026-01-18,92.891428545
2026-01-19,93.62285711599999
2026-01-20,94.35428568699999
2026-01-21,95.08571425799998
2026-01-22,95.81714282899998
2026-01-23,96.54857139999997
2026-01-24,97.27999997099997
2026-01-25,99.74857139999996
2026-01-26,102.21714282899995
2026-01-27,104.68571425799995
2026-01-28,107.15428568699994
2026-01-29,109.62285711599993
2026-01-30,112.09142854499993
2026-01-31,114.55999997399992
2026-02-01,114.83428568799992
2026-02-02,115.10857140199992
2026-02-03,115.38285711599993
2026-02-04,115.65714282999993
2026-02-05,115.93142854399993
2026-02-06,116.20571425799993
2026-02-07,116.47999997199993
2026-02-08,116.84571425799993
2026-02-09,117.21142854399993
2026-02-10,117.57714282999993
2026-02-11,117.94285711599993
2026-02-12,118.30857140199993
2026-02-13,118.67428568799993
2026-02-14,119.03999997399993
2026-02-15,119.58857140299993
2026-02-16,120.13714283199994
2026-02-17,120.68571426099994
2026-02-18,121.23428568999995
2026-02-19,121.78285711899996
2026-02-20,122.33142854799996
2026-02-21,122.87999997699997
2026-02-22,123.24571426299997
2026-02-23,123.61142854899997
2026-02-24,123.97714283499997
2026-02-25,124.34285712099997
2026-02-26,124.70857140699997
2026-02-27,125.07428569299996
2026-02-28,125.43999997899996
2026-03-01,126.07999997899996
2026-03-02,126.71999997899997
2026-03-03,127.35999997899997
2026-03-04,127.99999997899997
2026-03-05,128.63999997899995
2026-03-06,129.27999997899994
2026-03-07,129.91999997899993
2026-03-08,130.37714283599993
2026-03-09,130.83428569299994
2026-03-10,131.29142854999995
2026-03-11,131.74857140699996
2026-03-12,132.20571426399997
2026-03-13,132.66285712099997
2026-03-14,133.11999997799998
2026-03-15,134.03428569199997
2026-03-16,134.94857140599996
2026-03-17,135.86285711999994
2026-03-18,136.77714283399993
2026-03-19,137.69142854799992
2026-03-20,138.6057142619999
2026-03-21,139.5199999759999
2026-03-22,139.9771428329999
2026-03-23,140.4342856899999
2026-03-24,140.89142854699992
2026-03-25,141.34857140399993
2026-03-26,141.80571426099993
2026-03-27,142.26285711799994
2026-03-28,142.71999997499995
2026-03-29,143.45142854599996
2026-03-30,144.18285711699997
2026-03-31,144.91428568799998
2026-04-01,145.645714259
2026-04-02,146.37714283
2026-04-03,147.108571401
2026-04-04,147.83999997200002
2026-04-05,148.662857115
2026-04-06,149.485714258
2026-04-07,150.308571401
2026-04-08,151.131428544
2026-04-09,151.95428568699998
2026-04-10,152.77714282999997
2026-04-11,153.59999997299997
2026-04-12,154.05714282999998
2026-04-13,154.51428568699998
2026-04-14,154.971428544
2026-04-15,155.428571401
2026-04-16,155.885714258
2026-04-17,156.34285711500002
2026-04-18,156.79999997200002
2026-04-19,157.07428568600002
2026-04-20,157.34857140000003
2026-04-21,157.62285711400003
2026-04-22,157.89714282800003
2026-04-23,158.17142854200003
2026-04-24,158.44571425600003
2026-04-25,158.71999997000003
2026-04-26,159.35999997000002
2026-04-27,159.99999997
2026-04-28,160.63999997
2026-04-29,161.27999996999998
2026-04-30,161.91999996999996
2026-05-01,162.55999996999995
2026-05-02,163.19999996999994
2026-05-03,163.19999996999994
2026-05-04,163.19999996999994
2026-05-05,163.19999996999994
2026-05-06,163.19999996999994
2026-05-07,163.19999996999994
2026-05-08,163.19999996999994
2026-05-09,163.19999996999994
