date,value
2026-01-18,605.4285714139997
2026-01-19,609.8571428429998
2026-01-20,614.2857142719998
2026-01-21,618.7142857009999
2026-01-22,623.1428571299999
2026-01-23,627.571428559
2026-01-24,631.999999988
2026-01-25,633.714285702
2026-01-26,635.428571416
2026-01-27,637.1428571299999
2026-01-28,638.8571428439999
2026-01-29,640.5714285579999
2026-01-30,642.2857142719998
2026-01-31,643.9999999859998
2026-02-01,645.9999999859998
2026-02-02,647.9999999859998
2026-02-03,649.9999999859998
2026-02-04,651.9999999859998
2026-02-05,653.9999999859998
2026-02-06,655.9999999859998
2026-02-07,657.9999999859998
2026-02-08,660.7142856999998
2026-02-09,663.4285714139997
2026-02-10,666.1428571279997
2026-02-11,668.8571428419997
2026-02-12,671.5714285559997
2026-02-13,674.2857142699996
2026-02-14,676.9999999839996
2026-02-15,677.5714285549996
2026-02-16,678.1428571259995
2026-02-17,678.7142856969995
2026-02-18,679.2857142679994
2026-02-19,679.8571428389994
2026-02-20,680.4285714099993
2026-02-21,680.9999999809993
2026-02-22,681.7142856949993
2026-02-23,682.4285714089992
2026-02-24,683.1428571229992
2026-02-25,683.8571428369992
2026-02-26,684.5714285509991
2026-02-27,685.2857142649991
2026-02-28,685.9999999789991
2026-03-01,688.714285692999
2026-03-02,691.428571406999
2026-03-03,694.142857120999
2026-03-04,696.857142834999
2026-03-05,699.5714285489989
2026-03-06,702.2857142629989
2026-03-07,704.9999999769989
2026-03-08,706.1428571199989
2026-03-09,707.2857142629989
2026-03-10,708.4285714059989
2026-03-11,709.5714285489989
2026-03-12,710.714285691999
2026-03-13,711.857142834999
2026-03-14,712.999999977999
2026-03-15,713.5714285489989
2026-03-16,714.1428571199989
2026-03-17,714.7142856909988
2026-03-18,715.2857142619988
2026-03-19,715.8571428329988
2026-03-20,716.4285714039987
2026-03-21,716.9999999749987
2026-03-22,717.8571428319987
2026-03-23,718.7142856889986
2026-03-24,719.5714285459986
2026-03-25,720.4285714029986
2026-03-26,721.2857142599986
2026-03-27,722.1428571169986
2026-03-28,722.9999999739986
2026-03-29,723.8571428309986
2026-03-30,724.7142856879985
2026-03-31,725.5714285449985
2026-04-01,726.4285714019985
2026-04-02,727.2857142589985
2026-04-03,728.1428571159985
2026-04-04,728.9999999729985
2026-04-05,730.1428571159985
2026-04-06,731.2857142589985
2026-04-07,732.4285714019985
2026-04-08,733.5714285449985
2026-04-09,734.7142856879985
2026-04-10,735.8571428309986
2026-04-11,736.9999999739986
2026-04-12,738.5714285449985
2026-04-13,740.1428571159985
2026-04-14,741.7142856869984
2026-04-15,743.2857142579984
2026-04-16,744.8571428289983
2026-04-17,746.4285713999983
2026-04-18,747.9999999709983
2026-04-19,748.2857142569983
2026-04-20,748.5714285429983
2026-04-21,748.8571428289983
2026-04-22,749.1428571149984
2026-04-23,749.4285714009984
2026-04-24,749.7142856869984
2026-04-25,749.9999999729985
2026-04-26,750.2857142589985
2026-04-27,750.5714285449985
2026-04-28,750.8571428309986
2026-04-29,751.1428571169986
2026-04-30,751.4285714029986
2026-05-01,751.7142856889986
2026-05-02,751.9999999749987
2026-05-03,752.4285714039987
2026-05-04,752.8571428329988
2026-05-05,753.2857142619988
2026-05-06,753.7142856909988
2026-05-07,754.1428571199989
2026-05-08,754.5714285489989
2026-05-09,754.999999977999
